iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations_per_hundred,people_vaccinated_per_hundred,CFR
CZE,Europe,Czechia,2020-08-23,21923,133,412,1, , ,1.8793048396661
CZE,Europe,Czechia,2020-08-24,22181,258,415,3, , ,1.87097065055678
CZE,Europe,Czechia,2020-08-25,22548,367,416,1, , ,1.84495298917864
CZE,Europe,Czechia,2020-08-26,22951,403,418,2, , ,1.82127140429611
CZE,Europe,Czechia,2020-08-27,23169,218,418,0, , ,1.80413483534033
CZE,Europe,Czechia,2020-08-28,23777,608,419,1, , ,1.76220717500105
CZE,Europe,Czechia,2020-08-29,24094,317,421,2, , ,1.74732298497551
CZE,Europe,Czechia,2020-08-30,24367,273,423,2, , ,1.73595436450938
CZE,Europe,Czechia,2020-08-31,24618,251,424,1, , ,1.72231700381834
CZE,Europe,Czechia,2020-09-01,25117,499,425,1, , ,1.69208106063622
CZE,Europe,Czechia,2020-09-02,25773,656,425,0, , ,1.64901253249525
CZE,Europe,Czechia,2020-09-03,26452,679,426,1, , ,1.61046423710873
CZE,Europe,Czechia,2020-09-04,27249,797,429,3, , ,1.57436970164043
CZE,Europe,Czechia,2020-09-05,27752,503,431,2, , ,1.55304122225425
CZE,Europe,Czechia,2020-09-06,28156,404,436,5, , ,1.54851541412132
CZE,Europe,Czechia,2020-09-07,28716,560,437,1, , ,1.52179969355063
CZE,Europe,Czechia,2020-09-08,29877,1161,441,4, , ,1.47605181243097
CZE,Europe,Czechia,2020-09-09,31036,1159,444,3, , ,1.43059672638227
CZE,Europe,Czechia,2020-09-10,32413,1377,448,4, , ,1.38216147841915
CZE,Europe,Czechia,2020-09-11,33860,1447,450,2, , ,1.32900177200236
CZE,Europe,Czechia,2020-09-12,35401,1541,453,3, , ,1.27962486935397
CZE,Europe,Czechia,2020-09-13,36188,787,456,3, , ,1.26008621642533
CZE,Europe,Czechia,2020-09-14,37222,1034,465,9, , ,1.24926118961904
CZE,Europe,Czechia,2020-09-15,38896,1674,476,11, , ,1.22377622377622
CZE,Europe,Czechia,2020-09-16,41032,2136,482,6, , ,1.174692922597
CZE,Europe,Czechia,2020-09-17,44155,3123,489,7, , ,1.1074623485449
CZE,Europe,Czechia,2020-09-18,46262,2107,495,6, , ,1.06999265055553
CZE,Europe,Czechia,2020-09-19,48306,2044,499,4, , ,1.03299797126651
CZE,Europe,Czechia,2020-09-20,49290,984,503,4, , ,1.02049097179955
CZE,Europe,Czechia,2020-09-21,50764,1474,522,19, , ,1.02828776298164
CZE,Europe,Czechia,2020-09-22,53158,2394,531,9, , ,.998908913051657
CZE,Europe,Czechia,2020-09-23,55464,2306,555,24, , ,1.00064906966681
CZE,Europe,Czechia,2020-09-24,58374,2910,567,12, , ,.971322849213691
CZE,Europe,Czechia,2020-09-25,61318,2944,581,14, , ,.947519488567794
CZE,Europe,Czechia,2020-09-26,63294,1976,591,10, , ,.933737795051664
CZE,Europe,Czechia,2020-09-27,64597,1303,606,15, , ,.938124061488924
CZE,Europe,Czechia,2020-09-28,65883,1286,618,12, , ,.938026501525431
CZE,Europe,Czechia,2020-09-29,67843,1960,636,18, , ,.937458543991274
CZE,Europe,Czechia,2020-09-30,70763,2920,655,19, , ,.925624973503102
CZE,Europe,Czechia,2020-10-01,74255,3492,678,23, , ,.91306982694768
CZE,Europe,Czechia,2020-10-02,78051,3796,699,21, , ,.895568282276973
CZE,Europe,Czechia,2020-10-03,80605,2554,711,12, , ,.882079275479189
CZE,Europe,Czechia,2020-10-04,82446,1841,727,16, , ,.881789292385319
CZE,Europe,Czechia,2020-10-05,85566,3120,758,31, , ,.885865881307996
CZE,Europe,Czechia,2020-10-06,90022,4456,794,36, , ,.882006620603852
CZE,Europe,Czechia,2020-10-07,95360,5338,829,35, , ,.869337248322148
CZE,Europe,Czechia,2020-10-08,100757,5397,869,40, , ,.862471093819784
CZE,Europe,Czechia,2020-10-09,109374,8617,905,36, , ,.827436136558963
CZE,Europe,Czechia,2020-10-10,114005,4631,948,43, , ,.831542476207184
CZE,Europe,Czechia,2020-10-11,117110,3105,987,39, , ,.842797369994023
CZE,Europe,Czechia,2020-10-12,121421,4311,1051,64, , ,.865583383434496
CZE,Europe,Czechia,2020-10-13,129747,8326,1106,55, , ,.852428187164251
CZE,Europe,Czechia,2020-10-14,139290,9543,1172,66, , ,.841410007897193
CZE,Europe,Czechia,2020-10-15,149010,9720,1230,58, , ,.825447956512986
CZE,Europe,Czechia,2020-10-16,160112,11102,1283,53, , ,.801314080143899
CZE,Europe,Czechia,2020-10-17,168827,8715,1352,69, , ,.800819774088268
CZE,Europe,Czechia,2020-10-18,173885,5058,1422,70, , ,.817781867326106
CZE,Europe,Czechia,2020-10-19,181962,8077,1513,91, , ,.831492289598927
CZE,Europe,Czechia,2020-10-20,193946,11984,1619,106, , ,.834768440699989
CZE,Europe,Czechia,2020-10-21,208915,14969,1739,120, , ,.832395950506187
CZE,Europe,Czechia,2020-10-22,223065,14150,1845,106, , ,.827113173290297
CZE,Europe,Czechia,2020-10-23,238323,15258,1971,126, , ,.827028864188517
CZE,Europe,Czechia,2020-10-24,250797,12474,2077,106, , ,.828159826473203
CZE,Europe,Czechia,2020-10-25,258097,7300,2201,124, , ,.852780156297826
CZE,Europe,Czechia,2020-10-26,268370,10273,2365,164, , ,.881246040913664
CZE,Europe,Czechia,2020-10-27,284033,15663,2547,182, , ,.896726788788627
CZE,Europe,Czechia,2020-10-28,297013,12980,2675,128, , ,.900633978984085
CZE,Europe,Czechia,2020-10-29,310068,13055,2862,187, , ,.92302333681644
CZE,Europe,Czechia,2020-10-30,323673,13605,3078,216, , ,.950959764947957
CZE,Europe,Czechia,2020-10-31,335102,11429,3251,173, , ,.970152371516732
CZE,Europe,Czechia,2020-11-01,341644,6542,3429,178, , ,1.00367634145485
CZE,Europe,Czechia,2020-11-02,350896,9252,3654,225, , ,1.04133418448771
CZE,Europe,Czechia,2020-11-03,362985,12089,3913,259, , ,1.07800597820847
CZE,Europe,Czechia,2020-11-04,378716,15731,4133,220, , ,1.09131908871027
CZE,Europe,Czechia,2020-11-05,391945,13229,4330,197, , ,1.10474683948003
CZE,Europe,Czechia,2020-11-06,403497,11552,4484,154, , ,1.11128459443317
CZE,Europe,Czechia,2020-11-07,411220,7723,4681,197, , ,1.1383201206167
CZE,Europe,Czechia,2020-11-08,414828,3608,4858,177, , ,1.17108777613854
CZE,Europe,Czechia,2020-11-09,417181,2353,5028,170, , ,1.20523226129666
CZE,Europe,Czechia,2020-11-10,429880,12699,5323,295, , ,1.23825253559133
CZE,Europe,Czechia,2020-11-11,438805,8925,5570,247, , ,1.26935654789713
CZE,Europe,Czechia,2020-11-12,446675,7870,5755,185, , ,1.28840879834331
CZE,Europe,Czechia,2020-11-13,454030,7355,5926,171, , ,1.3052000969099
CZE,Europe,Czechia,2020-11-14,458229,4199,6058,132, , ,1.3220464003806
CZE,Europe,Czechia,2020-11-15,460116,1887,6208,150, , ,1.34922497804901
CZE,Europe,Czechia,2020-11-16,465523,5407,6416,208, , ,1.37823480257689
CZE,Europe,Czechia,2020-11-17,469769,4246,6558,142, , ,1.39600527067559
CZE,Europe,Czechia,2020-11-18,475284,5515,6740,182, , ,1.41809949419715
CZE,Europe,Czechia,2020-11-19,481755,6471,6874,134, , ,1.42686635322934
CZE,Europe,Czechia,2020-11-20,487563,5808,7021,147, , ,1.44001903343773
CZE,Europe,Czechia,2020-11-21,490750,3187,7095,74, , ,1.44574630667346
CZE,Europe,Czechia,2020-11-22,492263,1513,7196,101, , ,1.46182020586556
CZE,Europe,Czechia,2020-11-23,496638,4375,7360,164, , ,1.48196473085024
CZE,Europe,Czechia,2020-11-24,502534,5896,7499,139, , ,1.49223734115503
CZE,Europe,Czechia,2020-11-25,505215,2681,7611,112, , ,1.50648733707431
CZE,Europe,Czechia,2020-11-26,511520,6305,7779,168, , ,1.52076165154833
CZE,Europe,Czechia,2020-11-27,515984,4464,7967,188, , ,1.5440401252752
CZE,Europe,Czechia,2020-11-28,518649,2665,8054,87, , ,1.55288065724604
CZE,Europe,Czechia,2020-11-29,519723,1074,8138,84, , ,1.56583410778434
CZE,Europe,Czechia,2020-11-30,523298,3575,8295,157, , ,1.5851388692485
CZE,Europe,Czechia,2020-12-01,528474,5176,8407,112, , ,1.59080673789061
CZE,Europe,Czechia,2020-12-02,533042,4568,8515,108, , ,1.59743509892279
CZE,Europe,Czechia,2020-12-03,537663,4621,8641,126, , ,1.60714053226649
CZE,Europe,Czechia,2020-12-04,542406,4743,8738,97, , ,1.61097038012116
CZE,Europe,Czechia,2020-12-05,544179,1773,8815,77, , ,1.61987140260833
CZE,Europe,Czechia,2020-12-06,546833,2654,8902,87, , ,1.62791930991729
CZE,Europe,Czechia,2020-12-07,546833,0,8902,0, , ,1.62791930991729
CZE,Europe,Czechia,2020-12-08,551070,4237,9036,134, , ,1.63971909194839
CZE,Europe,Czechia,2020-12-09,556927,5857,9136,100, , ,1.64043043343203
CZE,Europe,Czechia,2020-12-10,563333,6406,9226,90, , ,1.63775244837423
CZE,Europe,Czechia,2020-12-11,569205,5872,9341,115, , ,1.64106077775143
CZE,Europe,Czechia,2020-12-12,575422,6217,9450,109, , ,1.64227297531203
CZE,Europe,Czechia,2020-12-13,579079,3657,9535,85, , ,1.64658017299885
CZE,Europe,Czechia,2020-12-14,581079,2000,9609,74, , ,1.65364778283159
CZE,Europe,Czechia,2020-12-15,586251,5172,9743,134, , ,1.66191614172087
CZE,Europe,Czechia,2020-12-16,594148,7897,9882,139, , ,1.66322195816531
CZE,Europe,Czechia,2020-12-17,602404,8256,10036,154, , ,1.66599159368132
CZE,Europe,Czechia,2020-12-18,610006,7602,10163,127, , ,1.66604918640145
CZE,Europe,Czechia,2020-12-19,618836,8830,10271,108, , ,1.65972891040599
CZE,Europe,Czechia,2020-12-20,624140,5304,10331,60, , ,1.65523760694716
CZE,Europe,Czechia,2020-12-21,627523,3383,10411,80, , ,1.65906269570996
CZE,Europe,Czechia,2020-12-22,635414,7891,10562,151, , ,1.66222336933086
CZE,Europe,Czechia,2020-12-23,646312,10898,10664,102, , ,1.64997710084294
CZE,Europe,Czechia,2020-12-24,660461,14149,10776,112, , ,1.63158763348631
CZE,Europe,Czechia,2020-12-25,664863,4402,10859,83, , ,1.63326880876211
CZE,Europe,Czechia,2020-12-26,667569,2706,10950,91, , ,1.64027988118082
CZE,Europe,Czechia,2020-12-27,670599,3030,11044,94,.01,.01,1.64688584385005
CZE,Europe,Czechia,2020-12-28,674340,3741,11152,108,.03,.03,1.65376516297417
CZE,Europe,Czechia,2020-12-29,685202,10862,11302,150,.07,.07,1.6494406029171
CZE,Europe,Czechia,2020-12-30,701622,16420,11429,127,.1,.1,1.62893979949317
CZE,Europe,Czechia,2020-12-31,718661,17039,11580,151,.11,.11,1.61132995946629
CZE,Europe,Czechia,2021-01-01,732022,13361,11711,131,.11,.11,1.59981530609736
CZE,Europe,Czechia,2021-01-02,735469,3447,11827,116,.12,.12,1.60808953198571
CZE,Europe,Czechia,2021-01-03,740481,5012,11960,133,.13,.13,1.61516635808346
CZE,Europe,Czechia,2021-01-04,746714,6233,12070,110,.17,.17,1.61641538795309
CZE,Europe,Czechia,2021-01-05,759635,12921,12257,187,.21,.21,1.6135380807888
CZE,Europe,Czechia,2021-01-06,776967,17332,12436,179,.26,.26,1.60058277893398
CZE,Europe,Czechia,2021-01-07,794740,17773,12621,185,.34,.34,1.58806653748396
CZE,Europe,Czechia,2021-01-08,809601,14861,12800,179,.43,.43,1.58102571513622
CZE,Europe,Czechia,2021-01-09,822716,13115,12978,178,.45,.45,1.57745807787864
CZE,Europe,Czechia,2021-01-10,831165,8449,13115,137,.46,.46,1.57790571065914
CZE,Europe,Czechia,2021-01-11,835454,4289,13272,157,.56,.56,1.58859733749554
CZE,Europe,Czechia,2021-01-12,844799,9345,13485,213,.68,.68,1.59623768494044
CZE,Europe,Czechia,2021-01-13,855600,10801,13656,171,.81,.81,1.5960729312763
CZE,Europe,Czechia,2021-01-14,866522,10922,13856,200,.95,.95,1.59903614680297
CZE,Europe,Czechia,2021-01-15,874605,8083,14029,173,1.08,1.08,1.60403839447522
CZE,Europe,Czechia,2021-01-16,883906,9301,14215,186,1.11,1.11,1.60820268218566
CZE,Europe,Czechia,2021-01-17,889159,5253,14338,123,1.14,1.13,1.61253499092963
CZE,Europe,Czechia,2021-01-18,891852,2693,14449,111,1.27,1.25,1.62011185712428
CZE,Europe,Czechia,2021-01-19,899503,7651,14646,197,1.41,1.37,1.62823247949145
CZE,Europe,Czechia,2021-01-20,909131,9628,14820,174,1.57,1.49,1.63012811135029
CZE,Europe,Czechia,2021-01-21,917359,8228,14973,153,1.73,1.64,1.63218543667201
CZE,Europe,Czechia,2021-01-22,924847,7488,15130,157,1.88,1.78,1.63594627003169
CZE,Europe,Czechia,2021-01-23,933361,8514,15270,140,1.91,1.81,1.63602293217737
CZE,Europe,Czechia,2021-01-24,937617,4256,15369,99,1.94,1.83,1.63915543340191
CZE,Europe,Czechia,2021-01-25,940004,2387,15453,84,2.06,1.92,1.64392917476947
CZE,Europe,Czechia,2021-01-26,946946,6942,15618,165,2.2,2.02,1.64930207213505
CZE,Europe,Czechia,2021-01-27,956155,9209,15791,173,2.32,2.1,1.65151047685783
CZE,Europe,Czechia,2021-01-28,964660,8505,15944,153,2.44,2.17,1.65281031658823
CZE,Europe,Czechia,2021-01-29,972642,7982,16072,128,2.57,2.22,1.65240653806848
CZE,Europe,Czechia,2021-01-30,980714,8072,16211,139,2.59,2.23,1.65297935993572
CZE,Europe,Czechia,2021-01-31,984774,4060,16308,97,2.61,2.24,1.65601447641794
CZE,Europe,Czechia,2021-02-01,987329,2555,16392,84,2.72,2.27,1.66023686126914
CZE,Europe,Czechia,2021-02-02,994514,7185,16545,153,2.85,2.31,1.6636266558339
CZE,Europe,Czechia,2021-02-03,1003657,9143,16683,138,3,2.35,1.66222125686365
CZE,Europe,Czechia,2021-02-04,1013352,9695,16826,143,3.16,2.4,1.66042993944848
CZE,Europe,Czechia,2021-02-05,1021477,8125,16976,150,3.31,2.45,1.66190721866474
CZE,Europe,Czechia,2021-02-06,1030112,8635,17129,153,3.34,2.46,1.66282889627536
CZE,Europe,Czechia,2021-02-07,1034975,4863,17235,106,3.37,2.47,1.66525761491823
CZE,Europe,Czechia,2021-02-08,1037405,2430,17333,98,3.52,2.5,1.67080359165418
CZE,Europe,Czechia,2021-02-09,1045132,7727,17497,164,3.67,2.55,1.6741425963419
CZE,Europe,Czechia,2021-02-10,1055415,10283,17642,145,3.85,2.6,1.67156995115665
CZE,Europe,Czechia,2021-02-11,1064952,9537,17772,130,4.06,2.66,1.66880760823023
CZE,Europe,Czechia,2021-02-12,1073966,9014,17902,130,4.26,2.72,1.6669056562312
CZE,Europe,Czechia,2021-02-13,1082849,8883,18058,156,4.3,2.74,1.66763787010008
CZE,Europe,Czechia,2021-02-14,1088009,5160,18143,85,4.32,2.75,1.66754135305866
CZE,Europe,Czechia,2021-02-15,1090860,2851,18250,107,4.47,2.81,1.67299195130448
CZE,Europe,Czechia,2021-02-16,1099654,8794,18430,180,4.63,2.89,1.67598171788581
CZE,Europe,Czechia,2021-02-17,1112322,12668,18596,166,4.8,2.98,1.67181805268618
CZE,Europe,Czechia,2021-02-18,1123252,10930,18739,143,4.99,3.09,1.66828102687554
CZE,Europe,Czechia,2021-02-19,1134957,11705,18913,174,5.17,3.2,1.66640674492514
CZE,Europe,Czechia,2021-02-20,1146321,11364,19097,184,5.2,3.22,1.66593824940832
CZE,Europe,Czechia,2021-02-21,1153159,6838,19214,117,5.21,3.23,1.66620561431685
CZE,Europe,Czechia,2021-02-22,1157180,4021,19330,116,5.36,3.32,1.67044020809209
CZE,Europe,Czechia,2021-02-23,1168491,11311,19537,207,5.55,3.44,1.67198549240003
CZE,Europe,Czechia,2021-02-24,1184352,15861,19682,145,5.73,3.57,1.66183702142606
CZE,Europe,Czechia,2021-02-25,1198168,13816,19835,153,5.95,3.74,1.65544397780612
CZE,Europe,Czechia,2021-02-26,1212780,14612,19999,164,6.15,3.89,1.64902125694685
CZE,Europe,Czechia,2021-02-27,1227595,14815,20194,195,6.18,3.92,1.64500507089064
CZE,Europe,Czechia,2021-02-28,1235480,7885,20339,145,6.21,3.94,1.64624275585198
CZE,Europe,Czechia,2021-03-01,1240051,4571,20469,130,6.42,4.12,1.65065791648892
CZE,Europe,Czechia,2021-03-02,1252242,12191,20701,232,6.71,4.37,1.65311497298446
CZE,Europe,Czechia,2021-03-03,1269058,16816,20941,240,7.04,4.66,1.65012158624744
CZE,Europe,Czechia,2021-03-04,1284288,15230,21128,187,7.39,4.97,1.64511386854039
CZE,Europe,Czechia,2021-03-05,1299002,14714,21325,197,7.71,5.23,1.64164489354135
CZE,Europe,Czechia,2021-03-06,1312164,13162,21558,233,7.82,5.34,1.64293487704281
CZE,Europe,Czechia,2021-03-07,1321331,9167,21717,159,7.94,5.45,1.64357000630425
CZE,Europe,Czechia,2021-03-08,1325291,3960,21882,165,8.26,5.72,1.65110907717626
CZE,Europe,Czechia,2021-03-09,1335815,10524,22147,265,8.65,6.06,1.65793916073708
CZE,Europe,Czechia,2021-03-10,1351195,15380,22385,238,9.1,6.44,1.65668167807015
CZE,Europe,Czechia,2021-03-11,1365724,14529,22624,239,9.59,6.86,1.65655725461367
CZE,Europe,Czechia,2021-03-12,1376998,11274,22865,241,10.03,7.22,1.66049623891974
CZE,Europe,Czechia,2021-03-13,1392108,15110,23083,218,10.2,7.37,1.65813284601482
CZE,Europe,Czechia,2021-03-14,1399078,6970,23226,143,10.32,7.49,1.66009329000956
CZE,Europe,Czechia,2021-03-15,1402420,3342,23379,153,10.67,7.75,1.66704696168052
CZE,Europe,Czechia,2021-03-16,1412962,10542,23657,278,11.13,8.11,1.67428423411245
CZE,Europe,Czechia,2021-03-17,1426991,14029,23902,245,11.57,8.46,1.67499304480547
CZE,Europe,Czechia,2021-03-18,1439019,12028,24117,215,12.04,8.81,1.67593339629289
CZE,Europe,Czechia,2021-03-19,1449696,10677,24331,214,12.48,9.13,1.67835187515176
CZE,Europe,Czechia,2021-03-20,1459406,9710,24530,199,12.64,9.27,1.68082082710363
CZE,Europe,Czechia,2021-03-21,1469547,10141,24667,137,12.72,9.33,1.67854447663123
CZE,Europe,Czechia,2021-03-22,1467333,-2214,24810,143,13.06,9.56,1.690822737579
CZE,Europe,Czechia,2021-03-23,1475538,8205,25055,245,13.43,9.8,1.69802472047484
CZE,Europe,Czechia,2021-03-24,1486510,10972,25258,203,13.83,10.05,1.6991476680278
CZE,Europe,Czechia,2021-03-25,1495361,8851,25450,192,14.23,10.3,1.70193016937047
CZE,Europe,Czechia,2021-03-26,1503307,7946,25639,189,14.63,10.52,1.70550659313101
CZE,Europe,Czechia,2021-03-27,1511021,7714,25778,139,14.75,10.6,1.70599879154558
CZE,Europe,Czechia,2021-03-28,1515029,4008,25874,96,14.84,10.65,1.70782209449456
CZE,Europe,Czechia,2021-03-29,1516772,1743,26036,162,15.21,10.83,1.71654012600444
CZE,Europe,Czechia,2021-03-30,1523668,6896,26222,186,15.64,11.06,1.72097858588616
CZE,Europe,Czechia,2021-03-31,1532332,8664,26421,199,16.1,11.27,1.72423469587531
CZE,Europe,Czechia,2021-04-01,1539617,7285,26586,165,16.64,11.51,1.72679309204822
CZE,Europe,Czechia,2021-04-02,1545865,6248,26765,179,16.82,11.57,1.7313931035375
CZE,Europe,Czechia,2021-04-03,1549734,3869,26867,102,16.95,11.6,1.73365235582364
CZE,Europe,Czechia,2021-04-04,1551896,2162,26945,78,17.06,11.63,1.73626325475418
CZE,Europe,Czechia,2021-04-05,1553820,1924,27057,112,17.15,11.65,1.74132138857783
CZE,Europe,Czechia,2021-04-06,1555245,1425,27169,112,17.57,11.8,1.74692733299255
CZE,Europe,Czechia,2021-04-07,1560777,5532,27329,160,17.99,12.01,1.75098684821727
CZE,Europe,Czechia,2021-04-08,1567848,7071,27466,137,18.63,12.37,1.75182798332491
CZE,Europe,Czechia,2021-04-09,1573153,5305,27617,151,19.27,12.73,1.75551901181894
CZE,Europe,Czechia,2021-04-10,1577972,4819,27734,117,19.56,12.87,1.75757237771012
CZE,Europe,Czechia,2021-04-11,1580189,2217,27808,74,19.74,12.96,1.75978949353527
CZE,Europe,Czechia,2021-04-12,1581184,995,27918,110,20.32,13.31,1.76563891362422
CZE,Europe,Czechia,2021-04-13,1585037,3853,28038,120,20.9,13.65,1.7689176971894
CZE,Europe,Czechia,2021-04-14,1590124,5087,28124,86,21.51,14.01,1.76866709766031
CZE,Europe,Czechia,2021-04-15,1593847,3723,28229,105,22.19,14.45,1.77112357710621
CZE,Europe,Czechia,2021-04-16,1597103,3256,28317,88,22.84,14.86,1.7730227793699
CZE,Europe,Czechia,2021-04-17,1600341,3238,28396,79,23.08,15.01,1.77437183700224
CZE,Europe,Czechia,2021-04-18,1601881,1540,28426,30,23.25,15.13,1.77453880781406
CZE,Europe,Czechia,2021-04-19,1602711,830,28532,106,23.8,15.54,1.78023361666576
CZE,Europe,Czechia,2021-04-20,1606030,3319,28640,108,24.33,15.93,1.78327926626526
CZE,Europe,Czechia,2021-04-21,1609861,3831,28711,71,24.91,16.37,1.78344589998764
CZE,Europe,Czechia,2021-04-22,1612832,2971,28787,76,25.57,16.88,1.78487281998373
CZE,Europe,Czechia,2021-04-23,1615461,2629,28863,76,26.14,17.34,1.78667265876428
CZE,Europe,Czechia,2021-04-24,1618068,2607,28920,57,26.36,17.5,1.78731672587308
CZE,Europe,Czechia,2021-04-25,1619383,1315,28962,42,26.53,17.64,1.78845893775592
CZE,Europe,Czechia,2021-04-26,1620206,823,29002,40,27.05,18.09,1.79001929384288
CZE,Europe,Czechia,2021-04-27,1622777,2571,29075,73,27.61,18.55,1.79168178991938
CZE,Europe,Czechia,2021-04-28,1626033,3256,29141,66,28.27,19.09,1.79215304978435
CZE,Europe,Czechia,2021-04-29,1628536,2503,29213,72,29,19.7,1.79381972520104
CZE,Europe,Czechia,2021-04-30,1630758,2222,29267,54,29.65,20.27,1.794686887938
CZE,Europe,Czechia,2021-05-01,1632932,2174,29316,49,29.86,20.45,1.79529827329001
CZE,Europe,Czechia,2021-05-02,1634114,1182,29343,27,30.06,20.62,1.79565195573871
CZE,Europe,Czechia,2021-05-03,1634619,505,29365,22,30.72,21.25,1.79644308551412
CZE,Europe,Czechia,2021-05-04,1636836,2217,29421,56,31.39,21.86,1.79743114154381
CZE,Europe,Czechia,2021-05-05,1639248,2412,29479,58,32.14,22.53,1.79832459762037
CZE,Europe,Czechia,2021-05-06,1641120,1872,29521,42,32.96,23.28,1.79883250463098
