"","location","Weeks","CFR","TotalCasepm","NewCases","Age65Older","PopulationDensity","TotalTestpt","GDP","Vaccinationph","SI","GHSI","WGI","ï..iso_code","continent","Obesity_rate","Vaccinationph2"
"513","Palestine",3,0.0113098659747545,29213.9957142857,508.285714285714,3.043,778.202,NA,4449.898,NA,78.7,21.9,NA,"PSE","Asia",NA,0
"514","Palestine",4,0.0115052400958523,29864.9928571429,504.285714285714,3.043,778.202,NA,4449.898,NA,78.3057142857143,21.9,NA,"PSE","Asia",NA,0
"515","Palestine",5,0.0115348430553754,30360.0246666667,456.333333333333,3.043,778.202,NA,4449.898,NA,77.78,21.9,NA,"PSE","Asia",NA,0
"516","Panama",2,0.0154241636891199,81130.1042857143,3108.14285714286,7.918,55.133,332.7212,22267.037,138.805,75.182,43.7,0.58,"PAN","North America",22.7,0
"517","Panama",3,0.0160891944723398,68413.1085714286,2066.71428571429,7.918,55.133,350.671428571429,22267.037,0.035,74.07,43.7,0.58,"PAN","North America",22.7,0
"518","Panama",4,0.0163150301277178,71307.8225714286,1579.42857142857,7.918,55.133,369.187714285714,22267.037,0.16,76.85,43.7,0.58,"PAN","North America",22.7,0
"519","Panama",5,0.0164233384383179,72887.28,1190.33333333333,7.918,55.133,381.003666666667,22267.037,0.2,76.85,43.7,0.58,"PAN","North America",22.7,0
"520","Panama",1,0.0155948871759218,86076.8585,2046.7,7.918,55.133,670.4812,22267.037,135.005,67.13,43.7,0.58,"PAN","North America",22.7,0
"521","Papua New Guinea",2,0.012456008278262,1205.30057142857,11.5714285714286,3.808,18.22,NA,3823.194,5.65,64.35,27.8,0.04," "," ",21.3,0
"522","Papua New Guinea",3,0.0107876743942741,91.4884285714286,0.142857142857143,3.808,18.22,NA,3823.194,NA,63.0271428571429,27.8,0.04," "," ",21.3,0
"523","Papua New Guinea",4,0.0106933705883122,92.3034285714286,2.28571428571429,3.808,18.22,NA,3823.194,NA,59.72,27.8,0.04," "," ",21.3,0
"524","Papua New Guinea",1,0.0138392867260617,2027.4801,5.7,3.808,18.22,NA,3823.194,5.6,54.11,27.8,0.04," "," ",21.3,0
"525","Papua New Guinea",5,0.0105757931844888,93.322,0,3.808,18.22,NA,3823.194,NA,59.72,27.8,0.04," "," ",21.3,0
"526","Paraguay",5,0.0204144031792218,18360.1466666667,770,6.378,17.144,89.9423333333333,8827.01,NA,55.56,35.7,0.05,"PRY","South America",20.3,0
"527","Paraguay",1,0.0282268039647435,40035.1207,819.7,6.378,17.144,181.6063,8827.01,NA,50.7733333333333,35.7,0.05,"PRY","South America",20.3,0
"528","Paraguay",2,0.0248116481069175,30461.7837142857,1271.16666666667,6.378,17.144,82.0328,8827.01,NA,55.004,35.7,0.05,"PRY","South America",20.3,0
"529","Paraguay",3,0.0205286246561724,17027.1427142857,839.714285714286,6.378,17.144,84.6554285714286,8827.01,NA,55.56,35.7,0.05,"PRY","South America",20.3,0
"530","Paraguay",4,0.0204990670351639,17807.4347142857,771.285714285714,6.378,17.144,87.7447142857143,8827.01,NA,55.56,35.7,0.05,"PRY","South America",20.3,0
"531","Peru",2,0.090089941926377,42684.7414285714,9706.14285714286,7.151,25.129,48.6251666666667,12236.706,NA,34.2590909090909,49.2,0.23,"PER","South America",19.47,0
"532","Peru",3,0.0916210501621059,31861.5342857143,4711.85714285714,7.151,25.129,39.3257272727273,12236.706,NA,30.555,49.2,0.23,"PER","South America",19.47,0
"533","Peru",4,0.0915786757558225,32897.708,5822.28571428571,7.151,25.129,46.0743,12236.706,NA,32.4064285714286,49.2,0.23,"PER","South America",19.47,0
"534","Peru",1,0.0899367081315958,49833.7606,2605,7.151,25.129,33.555625,12236.706,151.138,44.1366666666667,49.2,0.23,"PER","South America",19.47,0
"535","Peru",5,0.0913177808335876,33882.9483333333,8089.66666666667,7.151,25.129,34.3838333333333,12236.706,NA,37.6533333333333,49.2,0.23,"PER","South America",19.47,0
"536","Philippines",1,0.0187264574375001,15018.0649,3339.5,4.803,351.873,136.6307,7599.188,99.495,55.09,47.6,0.04,"PHL","Asia",6.4,0
"537","Philippines",2,0.0188750683199594,10910.4368571429,9976.28571428571,4.803,351.873,60.8182,7599.188,103.355,60.094,47.6,0.04,"PHL","Asia",6.4,0
"538","Philippines",3,0.0198213803538646,4523.68685714286,1873.14285714286,4.803,351.873,62.7164285714286,7599.188,NA,63.43,47.6,0.04,"PHL","Asia",6.4,0
"539","Philippines",4,0.0200524659447721,4636.81657142857,1694,4.803,351.873,64.879,7599.188,NA,63.43,47.6,0.04,"PHL","Asia",6.4,0
"540","Philippines",5,0.020386365985939,2828.6226,1208.8,4.803,351.873,66.536,7599.188,NA,44.168,47.6,0.04,"PHL","Asia",6.4,0
"541","Poland",1,0.0228892715070201,72176.0087,9016.5,16.763,124.027,448.706,27216.445,69.5755555555556,57.961,55.4,0.72,"POL","Europe",23.1,0
"542","Poland",2,0.0229615038087535,58373.2002857143,8166,16.763,124.027,348.668714285714,27216.445,37.2642857142857,75,55.4,0.72,"POL","Europe",23.1,0
"543","Poland",4,0.0240472048877537,39148.194,5558.57142857143,16.763,124.027,214.656142857143,27216.445,2.22428571428571,71.3,55.4,0.72,"POL","Europe",23.1,0
"544","Poland",5,0.0245402649834811,39905.01,5573.33333333333,16.763,124.027,220.6295,27216.445,3.06333333333333,71.3,55.4,0.72,"POL","Europe",23.1,0
"545","Poland",3,0.0233366888157243,38093.4768571429,6199,16.763,124.027,206.96,27216.445,1.37571428571429,72.8857142857143,55.4,0.72,"POL","Europe",23.1,0
"546","Portugal",1,0.014893317804486,92170.8298,13323.1,21.502,112.371,1624.9607,27936.896,96.05,55.091,60.3,1.2,"PRT","Europe",20.8,0
"547","Portugal",2,0.0148392067887146,82161.8001428571,13595.8571428571,21.502,112.371,609.2102,27936.896,0.958,66.112,60.3,1.2,"PRT","Europe",20.8,0
"548","Portugal",4,0.0166304363052188,63520.7687142857,12890.5714285714,21.502,112.371,686.415714285714,27936.896,2.71166666666667,81.6114285714286,60.3,1.2,"PRT","Europe",20.8,0
"549","Portugal",5,0.0171556998204201,69831.2726666667,11711,21.502,112.371,716.745666666667,27936.896,3.34,87.96,60.3,1.2,"PRT","Europe",20.8,0
"550","Portugal",3,0.0162153159635048,55045.671,11049,21.502,112.371,642.41,27936.896,1.54285714285714,66.7971428571429,60.3,1.2,"PRT","Europe",20.8,0
"551","Qatar",1,0.0020647217248836,67981.2212,799.4,1.307,227.322,427.5554,116935.6,178.32,56.48,41.2,-1.2,"QAT","Asia",35.1,0
"552","Qatar",2,0.00184168180493926,62622.0527142857,1294.85714285714,1.307,227.322,442.3504,116935.6,181.45,56.48,41.2,-1.2,"QAT","Asia",35.1,0
"553","Qatar",3,0.00167515051082942,50344.0924285714,224.142857142857,1.307,227.322,451.866857142857,116935.6,NA,56.48,41.2,-1.2,"QAT","Asia",35.1,0
"554","Qatar",4,0.00166060845682958,50961.9244285714,288.857142857143,1.307,227.322,463.531428571429,116935.6,1.71,56.48,41.2,-1.2,"QAT","Asia",35.1,0
"555","Qatar",5,0.00164260779258739,51519.7963333333,351.666666666667,1.307,227.322,472.285,116935.6,NA,56.48,41.2,-1.2,"QAT","Asia",35.1,0
"556","Romania",2,0.0268703630593439,52981.8632857143,4240,17.85,85.129,427.94,23313.199,14.6016666666667,76.85,45.8,0.46,"ROU","Europe",22.5,0
"557","Romania",3,0.0248731900387751,36380.3627142857,2694.14285714286,17.85,85.129,274.09,23313.199,1.30428571428571,76.85,45.8,0.46,"ROU","Europe",22.5,0
"558","Romania",4,0.0250307013888798,37304.046,2533.85714285714,17.85,85.129,283.066,23313.199,2.57142857142857,76.85,45.8,0.46,"ROU","Europe",22.5,0
"559","Romania",5,0.0251363125127697,37988.5853333333,2410,17.85,85.129,288.253,23313.199,3.50333333333333,76.85,45.8,0.46,"ROU","Europe",22.5,0
"560","Romania",1,0.0286824200506075,64196.5775,2898.3,17.85,85.129,360.065333333333,23313.199,37.0011111111111,76.85,45.8,0.46,"ROU","Europe",22.5,0
"561","Russia",2,0.0214301947376442,37255.1452857143,21165.2857142857,14.178,8.823,649.1702,24765.954,67.8233333333333,50.46,44.3,-1.06,"RUS","Europe",23.1,0
"562","Russia",3,0.0183420413128048,24339.662,22491.8571428571,14.178,8.823,667.220714285714,24765.954,NA,50.46,44.3,-1.06,"RUS","Europe",23.1,0
"563","Russia",4,0.018642726202311,25334.513,19409.7142857143,14.178,8.823,685.680571428571,24765.954,NA,50.46,44.3,-1.06,"RUS","Europe",23.1,0
"564","Russia",1,0.0237178390447076,46523.3838,20864.5,14.178,8.823,835.1692,24765.954,67.2233333333333,51.207,44.3,-1.06,"RUS","Europe",23.1,0
"565","Russia",5,0.0188773300670524,19481.138,13950.5,14.178,8.823,698.885333333333,24765.954,NA,38.0775,44.3,-1.06,"RUS","Europe",23.1,0
"566","Rwanda",5,0.0127632661298085,1134.98633333333,258.333333333333,2.974,494.869,65.5013333333333,1854.211,NA,74.07,34.2,-1.13," "," ",5.8,0
"567","Rwanda",1,0.011742915731807,4651.0844,590.9,2.974,494.869,262.859,1854.211,NA,55.785,34.2,-1.13," "," ",5.8,0
"568","Rwanda",2,0.0122765239459284,3162.91,324.857142857143,2.974,494.869,100.768,1854.211,NA,45.558,34.2,-1.13," "," ",5.8,0
"569","Rwanda",3,0.0129746270191622,853.192857142857,264.857142857143,2.974,494.869,59.83275,1854.211,NA,57.4071428571429,34.2,-1.13," "," ",5.8,0
"570","Rwanda",4,0.0131891565352172,1010.97942857143,337,2.974,494.869,62.8696,1854.211,NA,74.07,34.2,-1.13," "," ",5.8,0
"571","Saudi Arabia",2,0.0166973188997823,12095.648,1454,3.295,15.322,325.5326,49045.411,149.97,54.812,49.3,-1.64,"SAU","Asia",35.4,0
"572","Saudi Arabia",3,0.0173305905350236,10332.314,190.714285714286,3.295,15.322,333.620285714286,49045.411,0.84,53.7,49.3,-1.64,"SAU","Asia",35.4,0
"573","Saudi Arabia",4,0.0173370807915321,10373.4522857143,214.428571428571,3.295,15.322,342.475142857143,49045.411,1.11,53.7,49.3,-1.64,"SAU","Asia",35.4,0
"574","Saudi Arabia",1,0.0165250493640594,13067.9177,976.4,3.295,15.322,633.4302,49045.411,145.716,56.48,49.3,-1.64,"SAU","Asia",35.4,0
"575","Saudi Arabia",5,0.0173232571014905,10407.553,266,3.295,15.322,348.507,49045.411,1.25,53.7,49.3,-1.64,"SAU","Asia",35.4,0
"576","Senegal",1,0.0231119611833532,2781.3645,252.2,3.008,82.328,35.5706,2470.58,NA,32.41,37.9,0.24,"SEN","Africa",8.8,0
"577","Senegal",2,0.0225768202904045,2230.08,291.714285714286,3.008,82.328,23.7401666666667,2470.58,NA,44.5114285714286,37.9,0.24,"SEN","Africa",8.8,0
"578","Senegal",3,0.0227268094902596,1348.53714285714,247.285714285714,3.008,82.328,18.0534285714286,2470.58,NA,50.46,37.9,0.24,"SEN","Africa",8.8,0
"579","Senegal",4,0.0234390163887419,1450.75157142857,257.428571428571,3.008,82.328,18.896,2470.58,NA,50.46,37.9,0.24,"SEN","Africa",8.8,0
"580","Senegal",5,0.0237316972428954,1524.18366666667,270.666666666667,3.008,82.328,19.4896666666667,2470.58,NA,50.46,37.9,0.24,"SEN","Africa",8.8,0
"581","Serbia",1,0.00971826995223292,120208.7099,3030.9,17.366,80.291,698.8507,14048.881,120.65,48.38125,52.3,NA,"SRB","Europe",21.5,0
"582","Serbia",2,0.00985557253332883,94358.9974285714,3482.66666666667,17.366,80.291,474.541333333333,14048.881,0.2,60.19,52.3,NA,"SRB","Europe",21.5,0
"583","Serbia",4,0.0101310568046509,56105.1452857143,1649.14285714286,17.366,80.291,372.052714285714,14048.881,3.82571428571429,56.48,52.3,NA,"SRB","Europe",21.5,0
"584","Serbia",5,0.0101589764252667,57314.314,1542,17.366,80.291,379.684333333333,14048.881,6.32,56.48,52.3,NA,"SRB","Europe",21.5,0
"585","Serbia",3,0.0100722402729929,54469.3314285714,1574.42857142857,17.366,80.291,361.954857142857,14048.881,0.94,58.07,52.3,NA,"SRB","Europe",21.5,0
"586","Sierra Leone",1,0.0227543735598707,607.271,35.7,2.538,104.7,NA,1390.3,NA,34.26125,38.2,-0.18,"SLE","Africa",8.7,0
"587","Sierra Leone",2,0.0239391966871441,513.639571428571,19.4285714285714,2.538,104.7,NA,1390.3,NA,37.04,38.2,-0.18,"SLE","Africa",8.7,0
"588","Sierra Leone",4,0.0242479408176722,390.195428571429,28.7142857142857,2.538,104.7,NA,1390.3,NA,50.2685714285714,38.2,-0.18,"SLE","Africa",8.7,0
"589","Sierra Leone",5,0.0225794822577711,430.027666666667,103.666666666667,2.538,104.7,NA,1390.3,NA,60.19,38.2,-0.18,"SLE","Africa",8.7,0
"590","Sierra Leone",3,0.0255611542955458,370.068857142857,21.1428571428571,2.538,104.7,NA,1390.3,NA,37.04,38.2,-0.18,"SLE","Africa",8.7,0
"591","Singapore",1,0.00172509756938969,31141.9978,314.6,12.922,7915.731,2557.308,85535.383,107.962,44.905,58.7,-0.06,"SGP","Asia",6.1,0
"592","Singapore",2,0.00118610518133083,22748.6691428571,251.428571428571,12.922,7915.731,1070.335,85535.383,37.1916666666667,45.37,58.7,-0.06,"SGP","Asia",6.1,0
"593","Singapore",3,0.000490372979772465,10843.9771428571,29.4285714285714,12.922,7915.731,1111.403,85535.383,0.625714285714286,50.93,58.7,-0.06,"SGP","Asia",6.1,0
"594","Singapore",4,0.000488742595830461,5858.86807692308,15.1538461538462,12.922,7915.731,1158.016,85535.383,1.63285714285714,38.9623076923077,58.7,-0.06,"SGP","Asia",6.1,0
"595","Singapore",5,0.000487416983166282,5455.78483333333,19.5,12.922,7915.731,NA,85535.383,2.70666666666667,37.965,58.7,-0.06,"SGP","Asia",6.1,0
"596","Slovakia",2,0.00987790559115546,118313.703,4172.71428571429,15.07,113.128,717.7048,30155.152,33.7728571428571,72.408,47.9,0.88,"SVK","Europe",20.5,0
"597","Slovakia",3,0.00959739675497075,67989.3898571429,4125.42857142857,15.07,113.128,801.008714285714,30155.152,1.38714285714286,73.15,47.9,0.88,"SVK","Europe",20.5,0
"598","Slovakia",4,0.0102234525834409,74243.8434285714,5082.28571428571,15.07,113.128,1149.15142857143,30155.152,2.09428571428571,73.15,47.9,0.88,"SVK","Europe",20.5,0
"599","Slovakia",5,0.0106209041358762,78748.137,5370.33333333333,15.07,113.128,1361.07433333333,30155.152,2.72666666666667,73.15,47.9,0.88,"SVK","Europe",20.5,0
"600","Slovakia",1,0.010182015879738,152814.7539,4048,15.07,113.128,4563.0162,30155.152,81.0985714285714,61.11,47.9,0.88,"SVK","Europe",20.5,0
"601","Slovenia",2,0.018598645697105,116934.909285714,2096.57142857143,19.062,102.619,350.9148,31400.84,39.9685714285714,81.48,67.2,0.99,"SVN","Europe",20.2,0
"602","Slovenia",3,0.0213020832624647,72325.6538571429,1262,19.062,102.619,363.516714285714,31400.84,2.54285714285714,81.48,67.2,0.99,"SVN","Europe",20.2,0
"603","Slovenia",4,0.0212411951771703,76538.405,1275.57142857143,19.062,102.619,376.964142857143,31400.84,3.26714285714286,76.7228571428572,67.2,0.99,"SVN","Europe",20.2,0
"604","Slovenia",1,0.0171441298896832,143040.8959,1719.7,19.062,102.619,669.3547,31400.84,66.947,75.1314285714286,67.2,0.99,"SVN","Europe",20.2,0
"605","Slovenia",5,0.0210530733251815,79678.5653333333,1079.33333333333,19.062,102.619,386.383333333333,31400.84,3.98666666666667,75.93,67.2,0.99,"SVN","Europe",20.2,0
"606","Somalia",5,0.0271739130434783,292.429,0,2.731,23.5,NA,NA,NA,16.36,16.6,-1.83,"SOM","Africa",8.3,0
"607","Somalia",4,0.027329130745923,290.770428571429,5.71428571428571,2.731,23.5,NA,NA,NA,13.89,16.6,-1.83,"SOM","Africa",8.3,0
"608","Somalia",1,0.0419498806195685,867.7467,72.9,2.731,23.5,NA,NA,NA,32.962,16.6,-1.83,"SOM","Africa",8.3,0
"609","Somalia",2,0.0353551186472043,630.214857142857,3.6,2.731,23.5,NA,NA,NA,24.0766666666667,16.6,-1.83,"SOM","Africa",8.3,0
"610","Somalia",3,0.0274030354131535,289.984,0,2.731,23.5,NA,NA,NA,17.0657142857143,16.6,-1.83,"SOM","Africa",8.3,0
"611","South Africa",2,0.0269560513142839,31824.6082857143,12958.1428571429,5.344,46.754,121.5804,12294.876,47.385,60.924,54.8,0.66,"ZAF","Africa",28.3,0
"612","South Africa",3,0.0280481344194727,22434.6687142857,12000.1428571429,5.344,46.754,127.546428571429,12294.876,NA,67.46,54.8,0.66,"ZAF","Africa",28.3,0
"613","South Africa",4,0.0292393701928213,23602.4181428571,8141.57142857143,5.344,46.754,133.632714285714,12294.876,NA,72.22,54.8,0.66,"ZAF","Africa",28.3,0
"614","South Africa",5,0.0303080610182486,24132.753,5321,5.344,46.754,137.281333333333,12294.876,NA,72.22,54.8,0.66,"ZAF","Africa",28.3,0
"615","South Africa",1,0.0265877771578415,38138.2142,10700.8,5.344,46.754,220.160666666667,12294.876,46.68,52.66125,54.8,0.66,"ZAF","Africa",28.3,0
"616","South Korea",2,0.014618881051698,4723.268,1436.42857142857,13.914,527.967,112.638,35938.374,209.96,63.89,70.2,-2.2,"KOR","Asia",4.7,0
"617","South Korea",3,0.0175387935546306,1424.813,431.571428571429,13.914,527.967,121.349714285714,35938.374,NA,63.89,70.2,-2.2,"KOR","Asia",4.7,0
"618","South Korea",4,0.0180096248033962,740.580928571429,241.230769230769,13.914,527.967,129.640857142857,35938.374,NA,31.945,70.2,-2.2,"KOR","Asia",4.7,0
"619","South Korea",1,0.0121408796601588,6921.0842,2258.8,13.914,527.967,497.3253,35938.374,203.472,56.341,70.2,-2.2,"KOR","Asia",4.7,0
"620","South Korea",5,0.018157185834947,762.047833333333,186.666666666667,13.914,527.967,135.997666666667,35938.374,NA,32.4083333333333,70.2,-2.2,"KOR","Asia",4.7,0
"621","South Sudan",1,0.0132016964283821,836.2081,63.8,3.441,NA,6.78,1569.888,NA,46.96,21.7,-1.98," "," ",8.6,0
"622","South Sudan",2,0.0146656719009661,639.026571428571,53.7142857142857,3.441,NA,7.0235,1569.888,NA,43.89,21.7,-1.98," "," ",8.6,0
"623","South Sudan",3,0.0170393250078086,327.088142857143,16.8571428571429,3.441,NA,7.30433333333333,1569.888,NA,42.4628571428571,21.7,-1.98," "," ",8.6,0
"624","South Sudan",5,0.0162891320946806,345.213,0,3.441,NA,NA,1569.888,NA,43.52,21.7,-1.98," "," ",8.6,0
"625","South Sudan",4,0.0168088411666409,334.593857142857,20.1428571428571,3.441,NA,7.637,1569.888,NA,43.52,21.7,-1.98," "," ",8.6,0
"626","Spain",1,0.0199145588700118,91326.8655,68200,19.436,93.105,NA,34272.36,108.576,61.11,65.9,1.06,"ESP","Europe",23.8,0
"627","Spain",2,0.0209988024057189,78654.2297142857,84134.7142857143,19.436,93.105,531.317,34272.36,37.6,71.3,65.9,1.06,"ESP","Europe",23.8,0
"628","Spain",3,0.023133519097221,49913.9837142857,34958.2857142857,19.436,93.105,566.273,34272.36,2.036,71.3,65.9,1.06,"ESP","Europe",23.8,0
"629","Spain",5,0.0212601057409467,58682.354,12706,19.436,93.105,NA,34272.36,3.44,71.3,65.9,1.06,"ESP","Europe",23.8,0
"630","Spain",4,0.0218053216006993,55305.8398571429,35475.1428571429,19.436,93.105,604.803,34272.36,2.82333333333333,71.3,65.9,1.06,"ESP","Europe",23.8,0
"631","Sri Lanka",1,0.0151456475927871,14728.3944,466.1,10.069,341.955,167.2487,11669.077,157.858,63.655,33.9,0.01,"LKA","Asia",5.2,0
"632","Sri Lanka",2,0.0107963988652451,9524.07714285714,637.714285714286,10.069,341.955,101.078166666667,11669.077,159.23,75.845,33.9,0.01,"LKA","Asia",5.2,0
"633","Sri Lanka",3,0.00496255762539996,2501.33,739.571428571429,10.069,341.955,70.0878571428571,11669.077,NA,81.5442857142857,33.9,0.01,"LKA","Asia",5.2,0
"634","Sri Lanka",4,0.00483601015604137,2141.10044444444,612.333333333333,10.069,341.955,75.6331428571429,11669.077,0,62.8111111111111,33.9,0.01,"LKA","Asia",5.2,0
"635","Sri Lanka",5,0.00491832337583787,1472.26216666667,428.5,10.069,341.955,79.458,11669.077,0.16,43.75,33.9,0.01,"LKA","Asia",5.2,0
"636","Sudan",1,0.0638004077176594,811.2053,153.3,3.548,23.258,NA,4466.507,NA,27.59,26.2,-1.84,"SDN","Africa",8.6,0
"637","Sudan",3,0.0563078755315048,630.858142857143,79,3.548,23.258,NA,4466.507,NA,25.93,26.2,-1.84,"SDN","Africa",8.6,0
"638","Sudan",4,0.0590656693121609,638.333857142857,77.7142857142857,3.548,23.258,NA,4466.507,NA,25.93,26.2,-1.84,"SDN","Africa",8.6,0
"639","Sudan",5,0.0614924505387854,652.885666666667,104.666666666667,3.548,23.258,NA,4466.507,NA,25.93,26.2,-1.84,"SDN","Africa",8.6,0
"640","Sudan",2,0.0585765597322367,750.225571428571,437.142857142857,3.548,23.258,NA,4466.507,NA,25.372,26.2,-1.84,"SDN","Africa",8.6,0
"641","Sweden",1,0.0156295981373479,87563.9445,9285.2,19.985,24.718,NA,46949.283,116.256666666667,59.255,72.1,1.61,"SWE","Europe",20.6,0
"642","Sweden",3,0.0197744466783123,52138.2164285714,3452.71428571429,19.985,24.718,NA,46949.283,1.31,69.44,72.1,1.61,"SWE","Europe",20.6,0
"643","Sweden",4,0.0202083996750588,54413.9681428571,3086.42857142857,19.985,24.718,NA,46949.283,2.46,69.44,72.1,1.61,"SWE","Europe",20.6,0
"644","Sweden",5,0.0204442312203571,55801.981,800,19.985,24.718,NA,46949.283,3.36,69.44,72.1,1.61,"SWE","Europe",20.6,0
"645","Sweden",2,0.016745102653644,76218.3658571429,14279,19.985,24.718,NA,46949.283,88.49,69.44,72.1,1.61,"SWE","Europe",20.6,0
"646","Switzerland",5,0.0182165784291158,59815.313,638.666666666667,18.436,214.243,453.845666666667,57410.166,3.66333333333333,60.19,67,1.62,"CHE","Europe",15.6,0
"647","Switzerland",1,0.0133172030752086,104823.2951,10400.2,18.436,214.243,1025.326,57410.166,80.057,52.315,67,1.62,"CHE","Europe",15.6,0
"648","Switzerland",2,0.0149617772284758,90993.8421428571,14731.1428571429,18.436,214.243,406.7772,57410.166,28.125,60.19,67,1.62,"CHE","Europe",15.6,0
"649","Switzerland",3,0.0179542007914429,57366.5868571429,2041.57142857143,18.436,214.243,421.791571428571,57410.166,1.36142857142857,60.19,67,1.62,"CHE","Europe",15.6,0
"650","Switzerland",4,0.0181321462578683,58910.3232857143,1754.42857142857,18.436,214.243,440.076428571429,57410.166,2.6,60.19,67,1.62,"CHE","Europe",15.6,0
"651","Syria",2,0.0615287723027099,1281.03742857143,76.5714285714286,NA,NA,NA,NA,NA,39.35,19.9,-1.96,"SYR","Asia",NA,0
"652","Syria",3,0.0640679434420819,718.322857142857,91.1428571428571,NA,NA,NA,NA,NA,39.35,19.9,-1.96,"SYR","Asia",NA,0
"653","Syria",4,0.0649879471554516,749.089857142857,69.5714285714286,NA,NA,NA,NA,NA,36.1785714285714,19.9,-1.96,"SYR","Asia",NA,0
"654","Syria",5,0.0654438710844857,765.862,54.3333333333333,NA,NA,NA,NA,NA,35.65,19.9,-1.96,"SYR","Asia",NA,0
"655","Syria",1,0.0599953561757788,1698.2055,59.5,NA,NA,NA,NA,16.01,39.35,19.9,-1.96,"SYR","Asia",NA,0
"656","Taiwan",2,0.0199099225108554,233.799571428571,16.4285714285714,NA,NA,40.5648333333333,NA,NA,19.44,NA,0.98,"TWN","Asia",NA,0
"657","Taiwan",3,0.00812758400258354,36.1108571428571,5.57142857142857,NA,NA,3.40116666666667,NA,NA,15.5953846153846,NA,0.98,"TWN","Asia",NA,0
"658","Taiwan",4,0.00787674905444414,18.7022857142857,1.61538461538462,NA,NA,3.09485714285714,NA,NA,21.8235714285714,NA,0.98,"TWN","Asia",NA,0
"659","Taiwan",1,0.0291711281671339,375.4055,14.4,NA,NA,107.674,NA,146.5875,19.44,NA,0.98,"TWN","Asia",NA,0
"660","Taiwan",5,0.00845628939354832,19.1851666666667,3,NA,NA,3.26316666666667,NA,NA,22.22,NA,0.98,"TWN","Asia",NA,0
"661","Tajikistan",1,0.00689292607233702,1598.3897,2.1,3.466,64.281,NA,2896.913,NA,42.59,32.3,-1.69," "," ",14.2,0
"662","Tajikistan",2,0.00678304378224073,1516.996,0.714285714285714,3.466,64.281,NA,2896.913,NA,42.59,32.3,-1.69," "," ",14.2,0
"663","Tajikistan",3,0.00663596972895995,1406.53,0.428571428571429,3.466,64.281,NA,2896.913,NA,44.9728571428571,32.3,-1.69," "," ",14.2,0
"664","Tajikistan",5,0.0066355549073939,1406.618,0,3.466,64.281,NA,2896.913,NA,33.3366666666667,32.3,-1.69," "," ",14.2,0
"665","Tajikistan",4,0.0066355549073939,1406.618,0,3.466,64.281,NA,2896.913,NA,38.6271428571429,32.3,-1.69," "," ",14.2,0
"666","Tanzania",1,0.033109206264907,244.4501,125.8,3.108,64.699,NA,2683.304,NA,7.405,36.4,-0.36,"TZA","Africa",8.4,0
"667","Tanzania",2,0.0363871168886199,147.908714285714,0,3.108,64.699,NA,2683.304,NA,6.78833333333333,36.4,-0.36,"TZA","Africa",8.4,0
"668","Tanzania",3,0.0412573673870334,8.277,0,3.108,64.699,NA,2683.304,NA,6.48,36.4,-0.36,"TZA","Africa",8.4,0
"669","Tanzania",5,0.0412573673870334,8.277,0,3.108,64.699,NA,2683.304,NA,6.48,36.4,-0.36,"TZA","Africa",8.4,0
"670","Tanzania",4,0.0412573673870334,8.277,0,3.108,64.699,NA,2683.304,NA,6.48,36.4,-0.36,"TZA","Africa",8.4,0
"671","Thailand",1,0.00897898584366225,16015.7911,1812.2,11.373,135.132,46.711375,16277.671,NA,45.6357142857143,73.2,-1.01,"THA","Asia",10,0
"672","Thailand",2,0.00720260704956461,9427.06285714286,2324,11.373,135.132,13.8354,16277.671,NA,31.945,73.2,-1.01,"THA","Asia",10,0
"673","Thailand",3,0.0057637948317346,174.916571428571,219,11.373,135.132,14.9250714285714,16277.671,NA,28.9678571428571,73.2,-1.01,"THA","Asia",10,0
"674","Thailand",4,0.00520549024624184,102.085928571429,264.307692307692,11.373,135.132,16.0105,16277.671,NA,27.1828571428571,73.2,-1.01,"THA","Asia",10,0
"675","Thailand",5,0.00430397956202572,128.197333333333,427.666666666667,11.373,135.132,16.7551666666667,16277.671,NA,26.39,73.2,-1.01,"THA","Asia",10,0
"676","Timor",1,0.00614894564077229,7399.2001,1,3.556,87.176,NA,6570.102,90.04,49.354,26,0.34," "," ",3.8,0
"677","Timor",3,NA,38.8002857142857,0.285714285714286,3.556,87.176,NA,6570.102,NA,52.6485714285714,26,0.34," "," ",3.8,0
"678","Timor",4,NA,48.2612857142857,2.14285714285714,3.556,87.176,NA,6570.102,NA,46.3,26,0.34," "," ",3.8,0
"679","Timor",5,NA,51.84,0.666666666666667,3.556,87.176,NA,6570.102,NA,46.3,26,0.34," "," ",3.8,0
"680","Timor",2,0.00614331035345921,4248.58828571429,0.857142857142857,3.556,87.176,NA,6570.102,NA,57.4116666666667,26,0.34," "," ",3.8,0
"681","Togo",1,0.0132025256492239,2069.5681,248.9,2.839,143.366,47.3506,1429.813,NA,64.446,32.5,-0.74,"TGO","Africa",8.4,0
"682","Togo",3,0.0169106405665368,513.330857142857,48.5714285714286,2.839,143.366,23.116,1429.813,NA,37.5,32.5,-0.74,"TGO","Africa",8.4,0
"683","Togo",4,0.0159775094738952,556.028285714286,59.5714285714286,2.839,143.366,23.878,1429.813,NA,37.5,32.5,-0.74,"TGO","Africa",8.4,0
