,location,Weeks,CFR,TotalCasepm,NewCases,Age65Older,PopulationDensity,TotalTestpt,GDP,Vaccinationph,GHSI,WGI,continent,Obesity_rate,id,lw,vml,vml2,TTs,TTs2,GDP2,PopulationDensity2,PopulationDensity22,GHSI2,WGI2,Age65Older2,Age65Older22,Obesity_rate2,Obesity_rate22,CFR2
739,Canada,74,0.018432431,36291.54729,3294,16.984,4.037,906.8114286,44017.591,56.54,75.3,1.52,North America,29.4,739,4.304065093,56.54,1.047527567,0.906811429,0.34138533,1.360915014,0.004037,-0.28171225,2.235629138,1.694133141,0.0016984,1.304669092,0.00294,1.272878683,1.84324E-06
740,Canada,59,0.025655766,21526.20557,3341.142857,16.984,4.037,593.1968571,44017.591,2.931428571,75.3,1.52,North America,29.4,740,4.077537444,2.931428571,-0.628389396,0.593196857,0.022574679,1.360915014,0.004037,-0.28171225,2.235629138,1.694133141,0.0016984,1.304669092,0.00294,1.272878683,2.56558E-06
741,Canada,84,0.018464595,38106.9635,673,16.984,4.037,1020.0265,44017.591,130.215,75.3,1.52,North America,29.4,741,4.430816799,130.215,3.350763392,1.0200265,0.45647619,1.360915014,0.004037,-0.28171225,2.235629138,1.694133141,0.0016984,1.304669092,0.00294,1.272878683,1.84646E-06
742,Canada,57,0.025420788,20070.46314,4814.857143,16.984,4.037,553.6008571,44017.591,2.237142857,75.3,1.52,North America,29.4,742,4.043051268,2.237142857,-0.650094231,0.553600857,-0.017677362,1.360915014,0.004037,-0.28171225,2.235629138,1.694133141,0.0016984,1.304669092,0.00294,1.272878683,2.54208E-06
743,Canada,58,0.025585733,20867.50286,3898.857143,16.984,4.037,573.9941429,44017.591,2.584285714,75.3,1.52,North America,29.4,743,4.060443011,2.584285714,-0.639241814,0.573994143,0.003053807,1.360915014,0.004037,-0.28171225,2.235629138,1.694133141,0.0016984,1.304669092,0.00294,1.272878683,2.55857E-06
744,Canada,83,0.018479619,38017.72271,643.5714286,16.984,4.037,1013.433,44017.591,127.0557143,75.3,1.52,North America,29.4,744,4.418840608,127.0557143,3.25199746,1.013433,0.449773446,1.360915014,0.004037,-0.28171225,2.235629138,1.694133141,0.0016984,1.304669092,0.00294,1.272878683,1.84796E-06
745,Central African Republic,58,0.012636473,1032.259857,1.142857143,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,745,4.060443011,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.26365E-06
746,Central African Republic,77,0.013800873,1470.258,0,3.655,7.479,NA,661.24,0.75,27.3,-1.19, ,7.5,746,4.343805422,0.75,-0.696585452,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.38009E-06
747,Central African Republic,78,0.013762196,1474.399143,5.428571429,3.655,7.479,NA,661.24,1.62,27.3,-1.19, ,7.5,747,4.356708827,1.62,-0.669387418,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37622E-06
748,Central African Republic,79,0.013725216,1478.362571,0.285714286,3.655,7.479,NA,661.24,1.63,27.3,-1.19, ,7.5,748,4.369447852,1.63,-0.669074797,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37252E-06
749,Central African Republic,56,0.012667682,1029.716143,0.142857143,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,749,4.025351691,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.26677E-06
750,Central African Republic,61,0.012595323,1035.631429,1,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,750,4.110873864,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.25953E-06
751,Central African Republic,70,0.013673779,1302.193143,33.71428571,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,751,4.248495242,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.36738E-06
752,Central African Republic,80,0.013723294,1478.569571,0.142857143,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,752,4.382026635,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37233E-06
753,Central African Republic,60,0.012609367,1034.478143,0.142857143,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,753,4.094344562,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.26094E-06
754,Central African Republic,65,0.012588882,1052.610143,1.857142857,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,754,4.17438727,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.25889E-06
755,Central African Republic,62,0.01258491,1036.489143,2,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,755,4.127134385,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.25849E-06
756,Central African Republic,59,0.012625254,1033.177,1,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,756,4.077537444,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.26253E-06
757,Central African Republic,64,0.012536876,1042.819143,7.428571429,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,757,4.158883083,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.25369E-06
758,Central African Republic,55,0.012671323,1029.420429,0.571428571,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,758,4.007333185,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.26713E-06
759,Central African Republic,68,0.013389594,1151.224714,40,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,759,4.219507705,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.33896E-06
760,Central African Republic,63,0.012547303,1039.595,0.714285714,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,760,4.143134726,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.25473E-06
761,Central African Republic,84,0.013704377,1480.611,0,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,761,4.430816799,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37044E-06
762,Central African Republic,72,0.013906564,1393.206286,27.42857143,3.655,7.479,NA,661.24,0.01,27.3,-1.19, ,7.5,762,4.276666119,0.01,-0.719719412,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.39066E-06
763,Central African Republic,73,0.013775621,1434.379857,20.57142857,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,763,4.290459441,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37756E-06
764,Central African Republic,57,0.0126546,1030.780714,1,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,764,4.043051268,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.26546E-06
765,Central African Republic,71,0.013821448,1341.680286,37.57142857,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,765,4.262679877,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.38214E-06
766,Central African Republic,76,0.013809214,1469.370857,1.428571429,3.655,7.479,NA,661.24,0.55,27.3,-1.19, ,7.5,766,4.33073334,0.55,-0.702837874,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.38092E-06
767,Central African Republic,67,0.013713955,1097.835286,25.71428571,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,767,4.204692619,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.3714E-06
768,Central African Republic,74,0.013698067,1461.857857,10.42857143,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,768,4.304065093,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.36981E-06
769,Central African Republic,75,0.01382368,1467.832857,1.142857143,3.655,7.479,NA,661.24,0.38,27.3,-1.19, ,7.5,769,4.317488114,0.38,-0.708152432,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.38237E-06
770,Central African Republic,83,0.013710129,1479.989143,0.571428571,3.655,7.479,NA,661.24,1.94,27.3,-1.19, ,7.5,770,4.418840608,1.94,-0.659383544,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37101E-06
771,Central African Republic,54,0.012691745,1027.763571,0.857142857,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,771,3.988984047,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.26917E-06
772,Central African Republic,66,0.012866607,1061.749714,19.14285714,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,772,4.189654742,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.28666E-06
773,Central African Republic,69,0.013280288,1221.857714,70.42857143,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,773,4.234106505,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.32803E-06
774,Central African Republic,82,0.013717532,1479.190571,0.714285714,3.655,7.479,NA,661.24,1.91,27.3,-1.19, ,7.5,774,4.406719247,1.91,-0.660321407,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37175E-06
775,Central African Republic,81,0.013721647,1478.747,0,3.655,7.479,NA,661.24,NA,27.3,-1.19, ,7.5,775,4.394449155,NA,NA,NA,NA,-0.906201196,0.007479,-0.276610865,-1.059329061,-0.994731373,0.0003655,-0.777275032,0.00075,-1.11589751,1.37216E-06
776,Chad,62,0.034891038,243.8057143,22.14285714,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,776,4.127134385,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.4891E-06
777,Chad,55,0.041476854,158.3305714,59.28571429,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,777,4.007333185,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,4.14769E-06
778,Chad,70,0.035489063,290.6481429,10.71428571,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,778,4.248495242,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.54891E-06
779,Chad,57,0.03634589,194.5884286,33,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,779,4.043051268,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.63459E-06
780,Chad,58,0.035381212,205.9905714,19.57142857,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,780,4.060443011,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.53812E-06
781,Chad,59,0.035590292,214.0875714,21.14285714,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,781,4.077537444,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.55903E-06
782,Chad,60,0.035459482,223.4455714,24.28571429,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,782,4.094344562,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.54595E-06
783,Chad,61,0.03491759,234.8821429,26.14285714,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,783,4.110873864,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.49176E-06
784,Chad,76,0.035220639,300.7625714,1,2.486,11.833,NA,1768.153,0.03,28.8,-1.45, ,6.1,784,4.33073334,0.03,-0.71909417,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.52206E-06
785,Chad,68,0.035991494,282.7248571,8.142857143,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,785,4.219507705,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.59915E-06
786,Chad,56,0.038401904,178.5511429,41.71428571,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,786,4.025351691,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.84019E-06
787,Chad,83,0.035011071,302.563,1,2.486,11.833,NA,1768.153,0.18,28.8,-1.45, ,6.1,787,4.418840608,0.18,-0.714404854,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.50111E-06
788,Chad,54,0.046525776,136.7791429,35,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,788,3.988984047,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,4.65258E-06
789,Chad,72,0.035090152,297.1708571,5.857142857,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,789,4.276666119,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.50902E-06
790,Chad,73,0.035261984,298.6841429,3.285714286,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,790,4.290459441,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.5262E-06
791,Chad,74,0.035137102,299.745,1.142857143,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,791,4.304065093,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.51371E-06
792,Chad,71,0.035172981,294.2487143,6.285714286,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,792,4.262679877,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.5173E-06
793,Chad,65,0.035537357,269.6965714,12.14285714,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,793,4.17438727,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.55374E-06
794,Chad,77,0.03520333,300.9105714,0.285714286,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,794,4.343805422,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.52033E-06
795,Chad,78,0.035167761,301.215,1,2.486,11.833,NA,1768.153,0.05,28.8,-1.45, ,6.1,795,4.356708827,0.05,-0.718468928,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.51678E-06
796,Chad,75,0.035082143,300.2148571,1.285714286,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,796,4.317488114,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.50821E-06
797,Chad,84,0.03498894,302.754,0.5,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,797,4.430816799,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.49889E-06
798,Chad,66,0.035942512,274.8715714,12.42857143,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,798,4.189654742,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.59425E-06
799,Chad,67,0.035988146,279.8462857,9.142857143,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,799,4.204692619,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.59881E-06
800,Chad,82,0.035049351,302.2321429,0.857142857,2.486,11.833,NA,1768.153,0.18,28.8,-1.45, ,6.1,800,4.406719247,0.18,-0.714404854,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.50494E-06
801,Chad,64,0.035732558,263.3477143,19.14285714,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,801,4.158883083,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.57326E-06
802,Chad,69,0.035809788,286.8297143,8.857142857,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,802,4.234106505,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.58098E-06
803,Chad,80,0.035139346,301.4585714,0.285714286,2.486,11.833,NA,1768.153,0.105,28.8,-1.45, ,6.1,803,4.382026635,0.105,-0.716749512,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.51393E-06
804,Chad,63,0.034588706,254.9204286,22.42857143,2.486,11.833,NA,1768.153,NA,28.8,-1.45, ,6.1,804,4.143134726,NA,NA,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.45887E-06
805,Chad,79,0.035144415,301.415,0,2.486,11.833,NA,1768.153,0.06,28.8,-1.45, ,6.1,805,4.369447852,0.06,-0.718156307,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.51444E-06
806,Chad,81,0.035118074,301.6414286,0.857142857,2.486,11.833,NA,1768.153,0.15,28.8,-1.45, ,6.1,806,4.394449155,0.15,-0.715342717,NA,NA,-0.848320393,0.011833,-0.270157805,-0.956361617,-1.252703614,0.0002486,-0.959868826,0.00061,-1.268604664,3.51181E-06
807,Chile,59,0.025213091,39475.91586,3438.571429,11.087,24.282,440.353,22767.037,5.171428571,58.3,1.05,South America,28,807,4.077537444,5.171428571,-0.558362274,0.440353,-0.132801551,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.52131E-06
808,Chile,55,0.026555093,33758.26257,3933.714286,11.087,24.282,361.9072857,22767.037,0.065714286,58.3,1.05,South America,28,808,4.007333185,0.065714286,-0.717977666,0.361907286,-0.212546982,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.65551E-06
809,Chile,57,0.025585121,36749.15714,4148,11.087,24.282,402.0564286,22767.037,0.345714286,58.3,1.05,South America,28,809,4.043051268,0.345714286,-0.709224276,0.402056429,-0.171732634,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.55851E-06
810,Chile,58,0.025330553,38191.69529,3727.714286,11.087,24.282,421.8694286,22767.037,0.765714286,58.3,1.05,South America,28,810,4.060443011,0.765714286,-0.696094191,0.421869429,-0.151591365,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.53306E-06
811,Chile,71,0.021923553,63521.23186,5465.285714,11.087,24.282,691.1244286,22767.037,79.33714286,58.3,1.05,South America,28,811,4.262679877,79.33714286,1.760214314,0.691124429,0.12212475,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.19236E-06
812,Chile,56,0.026034115,35222.56214,4056.428571,11.087,24.282,381.9932857,22767.037,0.21,58.3,1.05,South America,28,812,4.025351691,0.21,-0.713466991,0.381993286,-0.19212819,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.60341E-06
813,Chile,65,0.023819809,49014.19371,6196.285714,11.087,24.282,555.3714286,22767.037,46.24142857,58.3,1.05,South America,28,813,4.17438727,46.24142857,0.725572512,0.555371429,-0.015877455,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.38198E-06
814,Chile,77,0.02078714,77470.36629,6393.428571,11.087,24.282,824.8234286,22767.037,108.9442857,58.3,1.05,South America,28,814,4.343805422,108.9442857,2.685796019,0.824823429,0.258038923,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.07871E-06
815,Chile,54,0.027028258,32471.00786,2886.142857,11.087,24.282,345.0738571,22767.037,0.052857143,58.3,1.05,South America,28,815,3.988984047,0.052857143,-0.718379608,0.345073857,-0.229659313,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.70283E-06
816,Chile,67,0.022954295,53973.88143,6837.714286,11.087,24.282,602.3192857,22767.037,58.47571429,58.3,1.05,South America,28,816,4.204692619,58.47571429,1.108042076,0.602319286,0.031848251,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.29543E-06
817,Chile,68,0.022578889,56593.984,7204,11.087,24.282,624.7384286,22767.037,64.78285714,58.3,1.05,South America,28,817,4.219507705,64.78285714,1.305216659,0.624738429,0.054638842,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.25789E-06
818,Chile,69,0.02233531,59101.89314,6660.285714,11.087,24.282,648.3995714,22767.037,70.37285714,58.3,1.05,South America,28,818,4.234106505,70.37285714,1.479971844,0.648399571,0.078692011,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.23353E-06
819,Chile,70,0.022090328,61420.55371,6095.857143,11.087,24.282,670.3547143,22767.037,75.34857143,58.3,1.05,South America,28,819,4.248495242,75.34857143,1.635523163,0.670354714,0.101010915,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.20903E-06
820,Chile,83,0.021792445,84221.15186,1225,11.087,24.282,949.2722857,22767.037,132.9457143,58.3,1.05,South America,28,820,4.418840608,132.9457143,3.436131277,0.949272286,0.384549694,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.17924E-06
821,Chile,84,0.021921118,84493.74,1241.5,11.087,24.282,962.0635,22767.037,134.175,58.3,1.05,South America,28,821,4.430816799,134.175,3.47456134,0.9620635,0.397552838,0.249717361,0.024282,-0.251707153,1.068664776,1.227798705,0.0011087,0.3835779,0.0028,1.12017153,2.19211E-06
